,lat,lon,years,storminess,sst,chla,velocity,salinity
1498,79,32,2003,NA,-1.81788145163753,0.012381143660253,0.020230056271637,33.1694016769788
1499,80,32,2003,NA,-1.82152122821477,0.163792492411707,NA,33.220996245765
1500,81,32,2003,NA,-1.82071238897538,NA,0.029760066352081,33.1094468666577
1501,82,32,2003,NA,-1.82289625492172,NA,0.029563266807339,33.1527332661844
1502,83,32,2003,NA,-1.81558974045927,NA,0.02599503031125,33.0225406708787
1503,84,32,2003,NA,-1.79438017818204,NA,0.045758221629834,32.6504746207612
1504,85,32,2003,NA,NA,NA,NA,NA
1505,70,33,2003,9.18168450248616,7.89743115822839,0.318628617687141,0.067446053874179,34.5534596953881
1506,71,33,2003,6.87992356396863,7.166809668992,0.380538445386809,0.04275878869025,34.6785754255308
1507,72,33,2003,5.51306253467067,5.88403137685803,0.399469960755074,0.055671827545879,34.7699478069774
1508,73,33,2003,8.8564419465579,5.24631016695662,0.233883188213067,0.042177689803004,34.7506363886091
1509,74,33,2003,9.56399179539555,3.87491294226024,0.112464987539405,0.034375697407285,34.5430092981828
1510,75,33,2003,8.94548461480233,2.47297027134266,0.070880076944728,0.011213692989859,34.2457307023166
1511,76,33,2003,6.50573465358152,1.11609774826223,0.018454675438293,0.027111632805883,33.5915956221476
1512,77,33,2003,6.13867825204013,0.16934668850701,0.023202635755546,0.027212468406453,33.4845710099808
1513,78,33,2003,2.19526303958848,-1.18032740184559,0.034525715033975,0.022817093146053,33.2252083142569
1514,79,33,2003,NA,-1.82105903436369,0.001773375820612,0.027613948724241,33.1658207647128
1515,80,33,2003,NA,-1.82331222938769,0.112854006253375,NA,33.1831366829307
1516,81,33,2003,NA,-1.81965467612388,NA,0.031173622672463,33.0892141463518
1517,82,33,2003,NA,-1.82340851977334,NA,0.028753300675653,33.1634770930623
1518,83,33,2003,NA,-1.81514038532628,NA,0.027461152357084,33.0156731679028
1519,84,33,2003,NA,-1.7938184842658,NA,0.045361345713465,32.6415850196869
1520,85,33,2003,NA,NA,NA,NA,NA
1521,70,34,2003,8.44564670157061,7.62036601422756,0.258469796037101,0.053773103528164,34.5947857496945
1522,71,34,2003,5.57193602788996,6.83103653511582,0.274877362820394,0.078666326594479,34.7021000471921
1523,72,34,2003,4.24825333159449,5.49026105902765,0.336998924388809,0.07887452627273,34.7549798201066
1524,73,34,2003,7.97958578247038,4.80510607930257,0.145453609455928,0.046377197122185,34.7079022067576
1525,74,34,2003,9.62897059118086,3.87084317011899,0.10520537126991,0.030064196959533,34.555901474224
1526,75,34,2003,8.38031909662526,2.33194529834031,0.084184505265829,0.010559873900185,34.244313053488
1527,76,34,2003,7.14105587504474,1.24291522690068,0.036626869288102,0.028393534147032,33.6536561621984
1528,77,34,2003,6.20428979157128,0.070591646602773,0.029035635141207,0.017037285048332,33.5736061662097
1529,78,34,2003,1.77323448689245,-1.22307534862678,0.036485425096392,0.016614299973529,33.2825048341835
1530,79,34,2003,NA,-1.82182454292954,NA,0.028683605433644,33.1630001831334
1531,80,34,2003,NA,-1.82172343802461,NA,0.015534296982017,33.1407952568446
1532,81,34,2003,NA,-1.81865352545694,NA,0.026546584008417,33.0700235576163
1533,82,34,2003,NA,-1.82307150342359,NA,0.033652807120871,33.1589369105393
1534,83,34,2003,NA,-1.81496064327308,NA,0.028616352286201,33.0109422214083
1535,84,34,2003,NA,-1.79341406464611,NA,0.043636814466319,32.6329147971798
1536,85,34,2003,NA,NA,NA,NA,NA
1537,70,35,2003,7.51241244331591,7.26194563989866,0.218518316411205,0.059763192118995,34.6633533690008
1538,71,35,2003,3.89141264973043,6.23005400174767,0.209995428665936,0.129033009750845,34.7368983304337
1539,72,35,2003,3.75348381744113,4.95173226403768,0.262581823693643,0.110953070187407,34.7400363977658
1540,73,35,2003,7.47958340262791,4.4618655190306,0.130803956796119,0.047342272374964,34.6753410859811
1541,74,35,2003,8.50099651975965,3.63555535207397,0.079663607799679,0.025580889402299,34.5260965113085
1542,75,35,2003,8.44441698975515,2.20318929612949,0.098924154796277,0.009092886181598,34.226011603999
1543,76,35,2003,6.83371768661563,1.22133199035496,0.053619605592872,0.027587291061533,33.7147849708513
1544,77,35,2003,5.89116772401568,-0.04742222764841,0.03133745996527,0.01737034573543,33.6067744101578
1545,78,35,2003,1.35120593419642,-1.38926802293119,0.03506142130444,0.011722355837546,33.2978153261121
1546,79,35,2003,NA,-1.82313890669354,NA,0.026612568015055,33.1786237524036
1547,80,35,2003,NA,-1.82135946036689,NA,0.018405257601045,33.1297500228917
1548,81,35,2003,NA,-1.81828587125722,NA,0.027032903296728,33.065965487676
1549,82,35,2003,NA,-1.82277125249382,NA,0.036547997403879,33.1478136367799
1550,83,35,2003,NA,-1.81433154608689,NA,0.028500065578825,33.0002594390013
1551,84,35,2003,NA,-1.79482953331503,NA,0.039568231787106,32.6574947349144
1552,85,35,2003,NA,NA,NA,NA,NA
1553,70,36,2003,6.95262601253996,6.97249674066128,0.274708600382268,0.06237050977056,34.7262400748231
1554,71,36,2003,3.69036811062376,5.85672975725778,0.243370430864705,0.123045149807031,34.7480135111762
1555,72,36,2003,3.38022689948981,4.43853859536671,0.229058732859278,0.061246914144203,34.721023715777
1556,73,36,2003,6.11200805014329,4.06399749717668,0.128140835520227,0.063063181983391,34.6392479876135
1557,74,36,2003,7.81398823507268,3.21070580125954,0.057612037141644,0.027605582376184,34.5005894606721
1558,75,36,2003,8.06303262766692,2.16654152550132,0.056082266164412,0.00992305162353,34.1936406922443
1559,76,36,2003,7.75573585442079,1.13674443410971,0.053325268367171,0.033009188144646,33.7362830664244
1560,77,36,2003,5.71049612891268,0.071415354210531,0.047238072643824,0.019363042560379,33.6370724979398
1561,78,36,2003,0.764296071052091,-1.33894751701616,0.030861045126695,0.014717609765054,33.3722873363245
1562,79,36,2003,NA,-1.821875095382,NA,0.019256271874927,33.1931742743339
1563,80,36,2003,NA,-1.82185824456451,NA,0.018372076075004,33.1371325885908
1564,81,36,2003,NA,-1.81884583688449,NA,0.027301061251873,33.0731547547773
1565,82,36,2003,NA,-1.8224035982941,NA,0.03880577778238,33.1429439528515
1566,83,36,2003,NA,-1.81343283582091,NA,0.027035453181594,32.9845404877453
1567,84,36,2003,NA,-1.79159417635749,NA,0.037210449211832,32.6053344146925
1568,85,36,2003,NA,NA,NA,NA,NA
1569,70,37,2003,6.44487002034937,6.75289987549032,0.379681803808441,0.077990652744536,34.738150794578
1570,71,37,2003,4.36596790136883,5.79525567067916,0.164852686642126,0.112227451275287,34.7532893578357
1571,72,37,2003,3.75697237797408,4.41084393981014,0.188559630092304,0.054423212647104,34.7243750572292
1572,73,37,2003,5.11107996368217,3.65516296330209,0.102999241915342,0.073311524756406,34.6323310594268
1573,74,37,2003,7.17708837962414,2.96260880813576,0.027630631099665,0.018835440093996,34.5031525108899
1574,75,37,2003,7.80771352091253,2.0174724536825,0.035231157560219,0.025365602802436,34.1598182400879
1575,76,37,2003,8.57110971486031,1.05276989286694,0.048096336954622,0.043540701920101,33.7624301803864
1576,77,37,2003,6.70055501822718,0.205855610549115,0.042920260136916,0.021413475445874,33.6526802538807
1577,78,37,2003,0.901503960815046,-1.44551882713225,0.029876631397269,0.017397622903125,33.3743704788939
1578,79,37,2003,NA,-1.82561934702766,NA,0.013636318870496,33.218340811281
1579,80,37,2003,NA,-1.82273448707385,NA,0.018236002265924,33.1519385979829
1580,81,37,2003,NA,-1.8196339366562,NA,0.028764488107117,33.0877437963557
1581,82,37,2003,NA,-1.82168299606264,NA,0.039637666052544,33.134328358209
1582,83,37,2003,NA,-1.81361257787411,NA,0.022468718492954,32.9891188230626
1583,84,37,2003,NA,-1.79230191069195,NA,0.034720369427232,32.61574603974
1584,85,37,2003,NA,NA,NA,NA,NA
1585,70,38,2003,5.63120621427591,6.71760432104417,0.248888443063952,0.080396836565696,34.7160669047401
1586,71,38,2003,4.55880255756949,5.91860365468551,0.213624122893961,0.07433578240283,34.7355659174632
1587,72,38,2003,3.8242641205796,4.54012880383358,0.169610645859309,0.038494000401807,34.7256661477887
1588,73,38,2003,4.98144313647914,3.4779934682416,0.080412217410148,0.042324594056853,34.6715741113053
1589,74,38,2003,6.92609423970696,2.86967282938347,0.02814388021177,0.022413974480383,34.5021476554761
1590,75,38,2003,8.1773932242369,1.94659117500431,0.02339372200324,0.040759339194934,34.1440802124348
1591,76,38,2003,8.45298893896813,1.05930871956008,0.035295949194554,0.047326285949292,33.8365847546253
1592,77,38,2003,7.12624413511119,0.40440435857521,0.044392331010581,0.023637964151168,33.6723590635778
1593,78,38,2003,1.38958153043139,-1.51397200213298,0.028527060858742,0.016583046347054,33.3520282025456
1594,79,38,2003,NA,-1.82745271597026,NA,0.010752606319874,33.2413240545738
1595,80,38,2003,NA,-1.8232633434996,NA,0.016893582593508,33.1603720425715
1596,81,38,2003,NA,-1.82037537262564,NA,0.026343041714146,33.1024516985624
1597,82,38,2003,NA,-1.82089213102858,NA,0.045151294614793,33.1196013796051
1598,83,38,2003,NA,-1.8137923199273,NA,0.021331105183013,32.9926288801392
1599,84,38,2003,NA,-1.79179638616734,NA,0.031736741978301,32.6067324420841
1600,85,38,2003,NA,NA,NA,NA,NA
1601,70,39,2003,6.32762364007954,7.08599421821653,0.195885655069954,0.06203698147408,34.5760625008176
1602,71,39,2003,5.43545287610378,6.28972087415681,0.197157907765697,0.055905487392913,34.6932024801497
1603,72,39,2003,3.82252460829463,4.90568805336225,0.137543323327976,0.024489550665743,34.7083336268164
1604,73,39,2003,5.54997507701165,3.48426197234684,0.085343462463034,0.025813783306338,34.6654953758813
1605,74,39,2003,7.05803413318324,2.76889881323998,0.026639805704733,0.025736726191244,34.4716184831559
1606,75,39,2003,8.67952253485421,2.0617159600769,0.021341927242296,0.033545973734602,34.1661526079644
1607,76,39,2003,8.13417781902208,1.24819396719983,0.03655872072006,0.040112063914427,33.9121634321129
1608,77,39,2003,6.874995252147,0.569362627896633,0.057594615792607,0.026046779746968,33.6907105576412
1609,78,39,2003,2.27120949880929,-1.44500656228063,0.02850478449759,0.018813601847758,33.3664928806886
1610,79,39,2003,NA,-1.8289741040634,NA,0.007630390615342,33.2710897746151
1611,80,39,2003,NA,-1.82590244076144,NA,0.015512143753642,33.207524494094
1612,81,39,2003,NA,-1.8223974707241,NA,0.02072038078205,33.1370753593993
1613,82,39,2003,NA,-1.82063885813544,NA,0.052915204471798,33.1133512582098
1614,83,39,2003,NA,-1.81307335171452,NA,0.018538812500331,32.9807252083143
1615,84,39,2003,NA,-1.7934429517618,NA,0.029314634142777,32.6408492157966
1616,85,39,2003,NA,NA,NA,NA,NA
1617,70,40,2003,7.39128148916477,7.21102621407843,0.108944905622787,0.041504195287736,34.3423730020653
1618,71,40,2003,6.49343565249751,6.72937742552856,0.162259069904772,0.082644204460249,34.6294854968511
1619,72,40,2003,5.8802304941432,5.54402771418978,0.18488525658587,0.034166100194929,34.6686109330647
1620,73,40,2003,6.42868501650951,3.82483844025826,0.078133215760387,0.023317602943095,34.6648138282375
1621,74,40,2003,7.62202234937424,2.87256112077647,0.029424973082281,0.036583400802496,34.4905503159051
1622,75,40,2003,8.68271471083377,2.24955924438571,0.027096973689288,0.024203917069155,34.2294988684971
1623,76,40,2003,7.82798416836516,1.41316169662932,0.034147294932108,0.028460434301823,33.9628544394592
1624,77,40,2003,6.3143614311499,0.687812640953367,0.063318302740308,0.029021061692951,33.7045218691817
1625,78,40,2003,5.14488390513371,-1.22955875021621,0.04055388792494,0.020267614515635,33.4058694258768
1626,79,40,2003,NA,-1.83128122170336,NA,0.006924749661762,33.3164545371303
1627,80,40,2003,NA,-1.82851191021232,NA,0.012123190082301,33.25053631928
1628,81,40,2003,NA,-1.82502619825211,NA,0.018121257044086,33.1827061013949
1629,82,40,2003,NA,-1.82125161513497,NA,0.054898127076141,33.120822269023
1630,83,40,2003,NA,-1.81244425452833,NA,0.015606820608577,32.96767695266
1631,84,40,2003,NA,-1.79189749107226,NA,0.026255931832406,32.611024631444
1632,85,40,2003,NA,NA,NA,NA,NA
1633,70,41,2003,6.5023252396865,6.8935717911239,0.158627524065139,0.041956247938556,34.2944022220187
1634,71,41,2003,7.18626553338268,6.86625099903798,0.144624808452429,0.064468182700261,34.5504329070395
1635,72,41,2003,8.07514043373372,6.13738335650248,0.130483691796696,0.048446585679947,34.6237648899951
1636,73,41,2003,6.93518158639849,4.02183300719758,0.069633635312032,0.022238834483543,34.6556583137482
1637,74,41,2003,6.75297408086205,2.99502657130163,0.031485917779025,0.032214051729998,34.5051201049965
1638,75,41,2003,8.93590450697084,2.43047631938997,0.031290837297521,0.040171303361012,34.3066111161982
1639,76,41,2003,7.39220993218682,1.63950187711747,0.047813468293326,0.026793410089455,34.0428628571704
1640,77,41,2003,5.55566324199047,0.967261311630217,0.066445182430519,0.031254443614317,33.7470308148898
1641,78,41,2003,4.53038648881003,-0.743945151542912,0.049608743356045,0.015610415532689,33.4728533330281
1642,79,41,2003,NA,-1.83295282279809,NA,0.00920951667185,33.3448859994506
1643,80,41,2003,NA,-1.83209835672981,NA,0.009745240080939,33.3134645319885
1644,81,41,2003,NA,-1.82897410406339,NA,0.014334950064185,33.2543134459168
1645,82,41,2003,NA,-1.82098200205518,NA,0.052310118234103,33.1200592131368
1646,83,41,2003,NA,-1.81181515734214,NA,0.012722307398782,32.9556969752465
1647,84,41,2003,NA,-1.78889804555954,NA,0.024266514159644,32.5557030796936
1648,85,41,2003,NA,NA,NA,NA,NA
1649,70,42,2003,5.99224282527022,6.75301350552395,0.151731222525106,0.045547294963803,34.3091292006227
1650,71,42,2003,7.99260513858481,6.87787431847804,0.151875856743174,0.064769496522934,34.5253792387755
1651,72,42,2003,8.44490993959052,6.09150283574176,0.124230528318031,0.056612532453552,34.6128254433355
1652,73,42,2003,7.87500358743313,4.37562528190675,0.046253876504018,0.022582913510642,34.6463999023289
1653,74,42,2003,7.13491517370042,3.24912192050426,0.035225357147107,0.026057813648652,34.5349937429417
1654,75,42,2003,8.74361802788337,2.72287818254545,0.024300881827341,0.037926803323176,34.3767319360575
1655,76,42,2003,7.08257548501376,1.79403510735347,0.053589113369498,0.029409858045877,34.0796401428441
1656,77,42,2003,4.87251174160956,1.18821451705344,0.062336986941884,0.025857489483519,33.7823154167811
1657,78,42,2003,4.66379519753314,-0.54449887576434,0.058465053735055,0.008517605926978,33.4851051491011
1658,79,42,2003,NA,-1.82388034266298,0.017375412654936,0.010471350251619,33.3445311784635
1659,80,42,2003,NA,-1.83521372105294,NA,0.01571327123074,33.371894907583
1660,81,42,2003,NA,-1.83489818486615,NA,0.014360274820878,33.3611672641981
1661,82,42,2003,NA,-1.82125161513497,NA,0.050148216340928,33.1248664652199
1662,83,42,2003,NA,-1.81154554426234,NA,0.011662880423017,32.9502029728657
1663,84,42,2003,NA,-1.78898791658614,NA,0.023534165178183,32.5557030796936
1664,85,42,2003,NA,NA,NA,NA,NA
1665,70,43,2003,7.61724401519146,6.71853298831902,0.159484678994335,0.050366701965667,34.348350273174
1666,71,43,2003,7.80880257320004,6.79360525253758,0.137372592853905,0.053549821993679,34.5061502304429
1667,72,43,2003,8.8190383944179,6.09045434043144,0.16297758351787,0.065273300790857,34.6122913042151
1668,73,43,2003,8.18517920655601,4.77204638023243,0.051844620094465,0.024913998214272,34.6288496169459
1669,74,43,2003,7.12797407142121,3.91067752579976,0.02978408669692,0.029734107466742,34.5594878368892
1670,75,43,2003,8.55452014488261,3.02257204095405,0.023192351502326,0.02779751720589,34.4427402862986
1671,76,43,2003,6.94954338276707,1.86768441365089,0.056502213663018,0.035338101982681,34.0757867106187
1672,77,43,2003,4.50994351419186,1.35272343124187,0.058546089875705,0.023036794043258,33.8048637182187
1673,78,43,2003,5.11551717339233,-0.086516124218728,0.050434688118369,0.009563034143937,33.491972652077
1674,79,43,2003,2.5,-1.75739825073679,0.015515530329424,0.013583726553356,33.3265039831517
1675,80,43,2003,NA,-1.83614255292674,0.024447266283253,0.022113460960401,33.4295781592275
1676,81,43,2003,NA,-1.83868659429507,NA,0.013113202625199,33.4320727650093
1677,82,43,2003,NA,-1.82152122821477,NA,0.047444788080088,33.1267741049354
1678,83,43,2003,NA,-1.81181515734214,NA,0.01437157100002,32.952568446113
1679,84,43,2003,NA,-1.7908752081447,NA,0.023051899007992,32.5827152580655
1680,85,43,2003,NA,NA,NA,NA,NA
1681,70,44,2003,8.871126164938,6.73011828540168,0.129768132288683,0.053756766009108,34.3533893768534
1682,71,44,2003,8.62335327467524,6.51945368589906,0.168107152996994,0.049691861259801,34.4956200592131
1683,72,44,2003,9.44316446940281,6.13350256217209,0.125834789645071,0.059119468685926,34.6042029118213
1684,73,44,2003,8.49907667322382,5.15067301529163,0.049287682404877,0.021714513966597,34.6022571193114
1685,74,44,2003,7.12797407142121,4.48899758196067,0.025667734309831,0.051719968425996,34.5324756585172
1686,75,44,2003,7.73616841046129,3.27461533504935,0.028436388292249,0.0367112679419,34.4293486554955
1687,76,44,2003,6.75688397287473,1.94025526762912,0.05582497168618,0.042602917710561,34.0533910203583
1688,77,44,2003,4.5718226365575,1.54126467495205,0.072787772466625,0.031289202685085,33.8340644796098
1689,78,44,2003,5.92327338024602,0.227358436176298,0.043091499965999,0.013860900983241,33.4806794249611
1690,79,44,2003,3.91223360171729,-1.6646064157739,0.041619683702082,0.014397254324743,33.2821322833684
1691,80,44,2003,NA,-1.83401330091195,0.028602985676777,0.033255997054065,33.4637395842872
1692,81,44,2003,NA,-1.84066375688023,NA,0.010458756787564,33.4708360040289
1693,82,44,2003,NA,-1.82170097026797,NA,0.04435837333907,33.1291395781827
1694,83,44,2003,NA,-1.81472697860393,NA,0.016777836393842,33.0028843512499
1695,84,44,2003,NA,NA,NA,NA,NA
1696,85,44,2003,NA,NA,NA,NA,NA
1697,70,45,2003,9.69099976981517,6.60244612238476,0.103049781515932,0.061926563322255,34.328719193086
1698,71,45,2003,8.8626791947737,6.31364903498865,0.159339652383759,0.052016747976605,34.4626560449287
1699,72,45,2003,11.0043589323775,6.37449171999579,0.135163562098002,0.052065499037757,34.561433629399
1700,73,45,2003,9.56760741500038,5.63449368698429,0.055388862085057,0.039344791577322,34.5265238226048
1701,74,45,2003,7.26289280544449,4.69444274876469,0.036545759890456,0.043530837198465,34.4520495681104
1702,75,45,2003,6.98936178649121,3.32098878477414,0.044842385906774,0.030649727316909,34.3681897262156
1703,76,45,2003,6.82110377617217,2.16870741724234,0.066781251341285,0.058509333051982,34.0619372462839
1704,77,45,2003,4.75746000365442,1.55839736065905,0.072969773360182,0.040673727533054,33.8215156787174
1705,78,45,2003,6.41377984434723,0.463988849209971,0.073705610702511,0.03917712025343,33.4638158898758
1706,79,45,2003,5.71357815581536,-1.5901033347238,0.081221203537904,0.014227393335261,33.125858437872
1707,80,45,2003,NA,-1.81433154608689,0.050665724188965,0.038544302300851,33.3994139730794
1708,81,45,2003,NA,-1.84084349893343,NA,0.009276043906661,33.4764826175869
1709,82,45,2003,NA,-1.82277942258715,NA,0.037330162042886,33.1474529194518
1710,83,45,2003,NA,-1.81505051429968,NA,0.026043904078209,33.0189543082135
1711,84,45,2003,NA,NA,NA,NA,NA
1712,85,45,2003,NA,NA,NA,NA,NA
1713,70,46,2003,9.87190404346253,6.44697270294742,0.111172404523898,0.060360859228967,34.2794208914528
1714,71,46,2003,8.7989459258929,6.06990383234926,0.122595355183681,0.042667145592005,34.4102849759383
1715,72,46,2003,11.8059687368129,6.29721761562557,0.100544722498031,0.045769403600082,34.5200632827682
1716,73,46,2003,10.0102112779065,5.79352046855022,0.062731550384639,0.0308605901686,34.4529652351738
1717,74,46,2003,7.77182098819598,4.33994648434717,0.049434754571611,0.023741059202555,34.4079067850929
1718,75,46,2003,6.61648990718729,3.18532847012381,0.050858176288375,0.021733022128984,34.2879543997802
1719,76,46,2003,6.88761863737429,2.0389336548342,0.068336761562456,0.02083835401604,33.9935674388792
1720,77,46,2003,4.87873000182721,1.4599395659738,0.078193464029312,0.032031690371478,33.772357537466
1721,78,46,2003,6.18139473622244,0.435949088911259,0.089637676145756,0.049676837632324,33.4657998351799
1722,79,46,2003,7.02727841267473,-1.40631708533001,0.073504077572074,0.017224136008317,33.0766413332112
1723,80,46,2003,NA,-1.75644643486418,0.058138663556435,NA,33.3818081927229
1724,81,46,2003,NA,-1.84075362790683,NA,0.009768525596458,33.4789243964228
1725,82,46,2003,NA,-1.82322877772014,NA,0.033661448981946,33.1566095900864
1726,83,46,2003,NA,-1.81289360966132,NA,0.02813252964343,32.976757317706
1727,84,46,2003,NA,-1.79455992023524,NA,0.028520537022164,32.6521533437109
1728,85,46,2003,NA,NA,NA,NA,NA
1729,70,47,2003,10.1894392973735,6.36617865003543,0.093105710860041,0.061751337444446,34.1715247891422
1730,71,47,2003,9.12746177807668,5.94162792038443,0.091282816097655,0.036043968162499,34.3012697249947
1731,72,47,2003,11.4956458273075,6.08922610306793,0.111024576174618,0.042524079127927,34.4401713314817
1732,73,47,2003,9.70559700268406,5.81113518976351,0.05230429865188,0.038030043815067,34.3992461007844
1733,74,47,2003,6.40177738040453,4.16946114688994,0.041587721288211,0.020494374991429,34.3496729033768
1734,75,47,2003,6.47871881329749,3.05139462519497,0.051663470351705,0.027170499595497,34.1809719564914
1735,76,47,2003,6.51376794574945,1.72721599907754,0.09514581892963,0.024474190454023,33.9502640173366
1736,77,47,2003,5.06063499908639,1.27143508768359,0.084077870447834,0.02452063636095,33.7714800231969
1737,78,47,2003,7.43139591323984,0.37744305059568,0.069041450370966,0.053864581145748,33.4704163232915
1738,79,47,2003,7.94021335707185,-0.860350598744532,0.06104853938675,0.020450946526151,33.1091475139639
1739,80,47,2003,NA,-1.67546797127423,0.202799104404856,NA,33.475348934556
1740,81,47,2003,NA,-1.83975122030247,NA,0.008167953441825,33.4831975093856
1741,82,47,2003,NA,-1.82376800387973,NA,0.02954267897947,33.1644690657144
1742,83,47,2003,NA,-1.81226451247513,NA,0.029203675636134,32.9627933949883
1743,84,47,2003,NA,-1.79527888844803,NA,0.03170327458988,32.6634465708268
1744,85,47,2003,NA,NA,NA,NA,NA
1745,70,48,2003,11.1288750176012,6.35698184831352,0.079288009361767,0.058073586481311,34.0622551862365
1746,71,48,2003,10.6356728587192,5.96053079297897,0.098276022560202,0.025860259367582,34.1542034205252
1747,72,48,2003,11.7430264238081,5.92623954960279,0.099070857374486,0.032717973522479,34.2734910223007
1748,73,48,2003,10.2722715892078,5.59859021185822,0.050180155691318,0.036885267558318,34.3314867380887
1749,74,48,2003,5.64681859891267,4.11634737017027,0.04100543467459,0.028502192904206,34.2968821536489
1750,75,48,2003,5.91568976552341,2.95252929802839,0.068393133340805,0.040618941388041,34.1258464943886
1751,76,48,2003,6.4518408205142,1.48956862442709,0.095004629176448,0.016063370604958,33.9859710167278
1752,77,48,2003,5.55069148489454,1.06446475669289,0.094482643054599,0.038458830584009,33.7991026462778
1753,78,48,2003,7.81046489486904,0.482609002533333,0.067710042913642,0.066499300096998,33.5344462503434
1754,79,48,2003,7.53531844905116,-0.589281608318339,0.080350023659751,0.038174040293994,33.1890852486036
1755,80,48,2003,NA,-1.31421725727193,0.257748492449296,NA,33.5694533467631
1756,81,48,2003,NA,-1.83798688415941,NA,0.007025263738258,33.4623006789017
1757,82,48,2003,NA,-1.82403761695952,NA,0.025283024680755,33.1720996245765
1758,83,48,2003,NA,-1.81109618912935,NA,0.0282411616433,32.939672801636
1759,84,48,2003,NA,-1.79500927536823,NA,0.031011065297475,32.6614626255227
1760,85,48,2003,NA,NA,NA,NA,NA
1761,70,49,2003,11.3695716494845,6.25749462186906,0.107190589071101,0.079997417479467,33.9205302729705
1762,71,49,2003,11.4444778273923,5.93716432606338,0.156561815799405,0.03167836769798,33.9868906998749
1763,72,49,2003,11.5516014832834,5.68162744559411,0.109662215237706,0.040212021537982,34.1912920062265
1764,73,49,2003,10.0926620471662,5.42997991081957,0.028179934108981,0.019056706775213,34.2624718016166
1765,74,49,2003,5.63590811425552,3.77124622287335,0.045164309415902,0.017239942790487,34.2381283765223
1766,75,49,2003,5.4808481239148,2.76864145530018,0.055075422523925,0.059860182460845,34.0837442934321
1767,76,49,2003,6.25917785177619,1.40669098271423,0.07594356834948,0.019015684734891,34.0085614870433
1768,77,49,2003,6.34889710307305,0.863780111033098,0.09358974157499,0.042792993899704,33.8209641974178
1769,78,49,2003,7.93546728761534,0.456385760359743,0.074425796107292,0.054062043095149,33.4723468546836
1770,79,49,2003,6.23696139210773,-0.098747570938775,0.101595895144605,0.020497600185386,33.2586759454262
1771,80,49,2003,NA,-1.31495676743366,0.160876808272353,NA,33.5563854696718
1772,81,49,2003,NA,-1.83886633634827,NA,0.009659336204871,33.4855629826329
1773,82,49,2003,NA,-1.82691348981067,NA,0.018559079903022,33.2173106858346
1774,83,49,2003,NA,-1.80965825270378,NA,0.026946704787259,32.916094374752
1775,84,49,2003,NA,-1.79614389707904,NA,0.027860827295689,32.6782403168208
1776,85,49,2003,NA,NA,NA,NA,NA
1777,70,50,2003,11.4324623662466,5.9134950793796,0.133688553977597,0.069115586766482,33.6722500555941
1778,71,50,2003,8.69788626825626,5.41314134847235,0.261163291938634,0.050182866590623,33.7336406268395
1779,72,50,2003,11.2447683325287,5.509859855982,0.25600103467584,0.082545197897317,34.0277376684299
1780,73,50,2003,9.22044390020292,5.37219386197844,0.05368656667966,0.039638405565023,34.2006512681989
1781,74,50,2003,5.39383857788528,3.45457389571938,0.045801155366452,0.021955657592123,34.1627369288527
1782,75,50,2003,5.17207173764004,2.76928001259443,0.05642578218985,0.081456625160061,34.0768750692774
1783,76,50,2003,6.19266537041655,1.80250426909687,0.06313410067402,0.036464757672684,33.9801517115745
1784,77,50,2003,6.60635354879571,0.920893148436402,0.09664931346473,0.024657595579016,33.8033757592406
1785,78,50,2003,8.06453271238466,0.541755371913426,0.074935963057233,0.048649283345269,33.4445678051461
1786,79,50,2003,6.35929071465355,0.159326069041284,0.124367207874805,NA,33.3544582420601
1787,80,50,2003,NA,-0.880032353569589,0.246363112201646,NA,33.6772903122425
1788,81,50,2003,NA,-1.84248364516885,0.082249148636041,0.010118556996537,33.5559930409303
1789,82,50,2003,NA,-1.8267419178508,NA,0.019071948273461,33.2148654385629
1790,83,50,2003,NA,-1.80920889757078,NA,0.02656034631316,32.9045722308702
1791,84,50,2003,NA,-1.79529172716611,NA,0.024561252270055,32.6634138684317
1792,85,50,2003,NA,NA,NA,NA,NA
1793,70,51,2003,11.8734514193886,5.65128459045377,0.366610794883696,0.034207301717467,33.4062814760553
1794,71,51,2003,6.5,5.07873390176507,0.824229710644924,NA,33.5670618398444
1795,72,51,2003,7.12952775512597,5.25394707999322,0.558982727131386,NA,33.9167242427017
1796,73,51,2003,8.45467009730946,5.43373158215324,0.108427383382489,0.08459329169318,34.0881349454382
1797,74,51,2003,4.70385739281665,3.82686053835673,0.050351146657901,0.038373637862727,34.0993998218611
1798,75,51,2003,5.05132678911096,2.52910949197918,0.05932018358708,0.082647354876264,34.0167697882193
1799,76,51,2003,6.06537150243312,2.1289347579185,0.044459875921576,0.094722814563713,33.9808746066246
1800,77,51,2003,6.11505529588691,1.06342859662152,0.102210981119454,0.019947727671555,33.7903656563807
1801,78,51,2003,7.69766475184454,0.645486030690993,0.080187719109603,0.048474053764442,33.4714823572502
1802,79,51,2003,6.87354630531506,0.38601674653317,0.128739413821056,0.021165568808319,33.4059609925831
1803,80,51,2003,NA,-0.792604184875968,0.204987533228321,NA,33.7350475730661
1804,81,51,2003,NA,-1.84396651710773,0.052790293826951,0.015619665866089,33.5475231205934
1805,82,51,2003,NA,-1.82601477954469,NA,0.018644707775058,33.2031559991454
1806,83,51,2003,NA,-1.80947851065058,NA,0.026795184385429,32.9106766779599
